time_s,row,state
69.037,Stuck,0
69.187,Stuck,0
69.336,Stuck,0
69.486,Stuck,0
69.635,Stuck,0
69.785,Stuck,0
69.934,Stuck,0
70.084,Stuck,0
70.233,Stuck,0
70.383,Stuck,0
70.533,Stuck,0
70.682,Stuck,0
70.832,Stuck,0
70.981,Stuck,0
71.131,Stuck,0
71.28,Stuck,0
71.43,Stuck,0
71.579,Stuck,0
71.729,Stuck,0
71.878,Stuck,0
72.028,Stuck,0
72.177,Stuck,0
72.327,Stuck,0
72.476,Stuck,0
72.626,Stuck,0
72.775,Stuck,0
72.925,Stuck,0
73.074,Stuck,1
73.224,Stuck,1
73.373,Stuck,1
73.523,Stuck,1
73.672,Stuck,1
73.822,Stuck,1
73.971,Stuck,1
74.121,Stuck,1
74.27,Stuck,0
74.42,Stuck,0
74.569,Stuck,0
74.719,Stuck,0
74.868,Stuck,0
75.018,Stuck,0
75.167,Stuck,0
75.317,Stuck,0
75.466,Stuck,0
75.616,Stuck,0
75.765,Stuck,0
75.915,Stuck,0
76.064,Stuck,0
76.214,Stuck,1
76.363,Stuck,1
76.513,Stuck,1
76.662,Stuck,1
76.812,Stuck,1
76.961,Stuck,1
77.111,Stuck,1
77.26,Stuck,1
77.41,Stuck,0
77.559,Stuck,0
77.709,Stuck,0
77.858,Stuck,0
78.008,Stuck,0
78.157,Stuck,0
78.307,Stuck,1
78.456,Stuck,1
78.606,Stuck,1
78.755,Stuck,1
78.905,Stuck,1
79.054,Stuck,1
79.204,Stuck,1
79.354,Stuck,1
79.503,Stuck,1
79.653,Stuck,1
79.802,Stuck,1
79.952,Stuck,1
80.101,Stuck,1
80.251,Stuck,0
80.4,Stuck,0
80.55,Stuck,0
80.699,Stuck,0
80.849,Stuck,0
80.998,Stuck,0
81.148,Stuck,0
81.297,Stuck,0
81.447,Stuck,0
81.596,Stuck,0
81.746,Stuck,0
81.895,Stuck,0
82.045,Stuck,0
82.194,Stuck,1
82.344,Stuck,1
82.493,Stuck,1
82.643,Stuck,1
82.792,Stuck,1
82.942,Stuck,1
83.091,Stuck,1
83.241,Stuck,1
83.39,Stuck,0
83.54,Stuck,0
83.689,Stuck,0
83.839,Stuck,0
83.988,Stuck,0
84.138,Stuck,0
84.287,Stuck,1
84.437,Stuck,1
84.586,Stuck,1
84.736,Stuck,1
84.885,Stuck,1
85.035,Stuck,1
85.184,Stuck,1
85.334,Stuck,0
85.483,Stuck,0
85.633,Stuck,0
85.782,Stuck,0
85.932,Stuck,0
86.081,Stuck,0
86.231,Stuck,0
86.38,Stuck,0
86.53,Stuck,0
86.679,Stuck,0
86.829,Stuck,0
86.978,Stuck,0
87.128,Stuck,0
87.277,Stuck,0
87.427,Stuck,0
87.576,Stuck,0
87.726,Stuck,0
87.876,Stuck,0
88.025,Stuck,0
88.175,Stuck,0
88.324,Stuck,0
88.474,Stuck,0
88.623,Stuck,0
88.773,Stuck,0
88.922,Stuck,0
89.072,Stuck,0
89.221,Stuck,0
89.371,Stuck,1
89.52,Stuck,1
89.67,Stuck,1
89.819,Stuck,1
89.969,Stuck,1
90.118,Stuck,1
90.268,Stuck,1
90.417,Stuck,1
90.567,Stuck,1
90.716,Stuck,1
90.866,Stuck,1
91.015,Stuck,1
91.165,Stuck,1
91.314,Stuck,1
91.464,Stuck,1
91.613,Stuck,0
91.763,Stuck,0
91.912,Stuck,0
92.062,Stuck,0
92.211,Stuck,0
92.361,Stuck,0
92.51,Stuck,0
92.66,Stuck,0
92.809,Stuck,0
92.959,Stuck,0
93.108,Stuck,0
93.258,Stuck,0
93.407,Stuck,0
93.557,Stuck,0
93.706,Stuck,0
93.856,Stuck,0
94.005,Stuck,0
94.155,Stuck,0
94.304,Stuck,0
94.454,Stuck,0
94.603,Stuck,0
94.753,Stuck,0
94.902,Stuck,0
95.052,Stuck,0
95.201,Stuck,0
95.351,Stuck,0
95.5,Stuck,0
95.65,Stuck,0
95.799,Stuck,0
95.949,Stuck,0
96.098,Stuck,0
96.248,Stuck,0
96.397,Stuck,0
96.547,Stuck,0
96.697,Stuck,0
96.846,Stuck,0
96.996,Stuck,0
97.145,Stuck,0
97.295,Stuck,0
97.444,Stuck,0
97.594,Stuck,0
97.743,Stuck,0
97.893,Stuck,0
98.042,Stuck,0
98.192,Stuck,0
98.341,Stuck,0
98.491,Stuck,0
98.64,Stuck,0
98.79,Stuck,0
98.939,Stuck,0
99.089,Stuck,0
99.238,Stuck,0
99.388,Stuck,0
99.537,Stuck,0
99.687,Stuck,0
99.836,Stuck,0
99.986,Stuck,0
100.135,Stuck,0
100.285,Stuck,0
100.434,Stuck,0
100.584,Stuck,0
100.733,Stuck,0
100.883,Stuck,0
101.032,Stuck,0
101.182,Stuck,0
101.331,Stuck,0
101.481,Stuck,0
101.63,Stuck,0
101.78,Stuck,0
101.929,Stuck,0
102.079,Stuck,0
102.228,Stuck,0
102.378,Stuck,0
102.527,Stuck,0
102.677,Stuck,0
102.826,Stuck,0
102.976,Stuck,0
103.125,Stuck,0
103.275,Stuck,0
103.424,Stuck,0
103.574,Stuck,0
103.723,Stuck,0
103.873,Stuck,0
104.022,Stuck,0
104.172,Stuck,0
104.321,Stuck,0
104.471,Stuck,0
104.62,Stuck,0
104.77,Stuck,0
104.919,Stuck,0
105.069,Stuck,0
105.218,Stuck,0
105.368,Stuck,0
105.518,Stuck,0
105.667,Stuck,0
105.817,Stuck,0
105.966,Stuck,0
106.116,Stuck,0
106.265,Stuck,0
106.415,Stuck,0
106.564,Stuck,0
106.714,Stuck,0
106.863,Stuck,0
107.013,Stuck,0
107.162,Stuck,0
107.312,Stuck,0
107.461,Stuck,0
107.611,Stuck,0
107.76,Stuck,0
107.91,Stuck,0
108.059,Stuck,0
108.209,Stuck,0
108.358,Stuck,1
-0.036,Flat,1
0.114,Flat,1
0.263,Flat,1
0.413,Flat,1
0.563,Flat,1
0.712,Flat,1
0.862,Flat,1
1.011,Flat,1
1.161,Flat,1
1.31,Flat,1
